Usefulness,Word,Addition,Result
31618,POETISES,L,POLITESSE
31600,SPRAINED,S,RAPIDNESS
31576,SOLARIUM,A,MALARIOUS
31572,RECLOSED,I,CREOLISED
31566,OVULATES,U,OUTVALUES
31542,OUTPACES/SAUCEPOT,S,SAUCEPOTS
31530,COMELIER,T,TELOMERIC
31528,STEATOMA,R,AMARETTOS/TERATOMAS
31480,STRONTIA,P,PROTISTAN
31480,MINARETS/RAIMENTS/TIERSMAN,N,MANNERIST
31476,INSERTED/NERDIEST/RESIDENT/SINTERED/TRENDIES,B,INTERBEDS
31462,SATANISE,V,VANITASES
31442,ALTCOINS,R,CONTRAILS/TRICLOSAN
31432,PRESIDIO,G,PRODIGIES
31424,GEODESIC,N,GENOCIDES
31420,DIPTERAN,K,PREDIKANT
31420,ERECTION/NEOTERIC,Z,NECROTIZE
31412,DONATIVE,C,ADVECTION
31412,REGELATE/RELEGATE,S,REGELATES/RELEGATES
31410,HERITAGE,N,REHEATING
31396,CRANNIES,O,CANONRIES
31380,GLASSIER,E,GASELIERS
31358,RODEOING,V,OVERDOING
31356,FRACTION,E,FORNICATE
31344,AIRPORTS,A,ASPIRATOR
31340,OVERSIDE,L,EVILDOERS
31334,ARIDISOL,S,ARIDISOLS
31328,EUSTATIC,N,TUNICATES
31318,RADIOING,T,GRANITOID
31316,OUTSHINE,S,OUTSHINES
31310,RESTATED,E,ESTREATED
31310,SATURATE,D,SATURATED
31306,LAPSTONE/POLENTAS,F,PANTOFLES
31302,URETHANE,D,UNEARTHED
31300,SATANISE,T,SANITATES
31288,INFLATER,S,INFLATERS
31272,DISUNITE/UNITISED,G,DISTINGUE
31272,INVOLUTE,S,INVOLUTES
31272,KAIROSES,T,KERATOSIS
31270,FEARDIES,U,FEUDARIES
31254,CORNIEST,I,CORNEITIS
31248,CURLIEST/UTRICLES,E,CRUELTIES/RETICULES
31246,DEVIATES/SEDATIVE,S,SEDATIVES
31240,DESTAINS/SANDIEST,A,SATANISED
31236,NOSEDIVE,L,NOVELISED
31226,OSCULATE,S,CASSOULET/OSCULATES
31226,DREAMERS,I,SIDEARMER
31216,REARMOST/ROTAMERS,F,REFORMATS
31212,RADICLES,T,LACERTIDS
31198,ERMINOIS,M,IMMERSION
31198,ARSONIST,C,CROISSANT
31196,RODEOING,F,FOREDOING
31194,DIAPASON,R,PARANOIDS
31194,PECTORAL,E,PERCOLATE
31186,IONOMERS/MOONRISE,K,MONOSKIER
31182,SIDELONG,U,DELOUSING
31180,BASELINE,S,BASELINES
31180,INTERNAL,S,INTERNALS
31178,MADISONS,E,MIDSEASON
31154,LECTIONS,R,SCLEROTIN
31146,DIRTIEST,A,DISTRAITE
31132,MARTINET,S,MARTINETS
31130,HATORADE,C,OCTAHEDRA
31128,UNTIDIER,O,ERUDITION
31124,AEGROTAT,C,GREATCOAT
31120,DISTANCE,I,ACTINIDES/ANDESITIC/INDICATES
31108,DETAINED,L,DATELINED
31102,PARTIALS/PATRIALS,O,PASTORALI
31096,ALTITUDE/LATITUDE,M,MUTILATED
31086,ROTATION,S,ROTATIONS/SORTATION
31078,MANTISES/MATINESS,E,AMNESTIES/MEATINESS
31058,PAINTERS/PANTRIES/PERTAINS/PINASTER/REPAINTS,B,BREASTPIN
31058,PAINTERS/PANTRIES/PERTAINS/PINASTER/REPAINTS,W,RAINSWEPT
31036,LINESIDE/SIDELINE,T,TIDELINES
31024,DOPESTER/POSTERED/REPOSTED,S,DOPESTERS
31016,CENTIMOS,E,CENTESIMO
31010,HEROISED,S,SHORESIDE
31010,AMORETTO,S,STATEROOM
31006,METICAIS,R,ARMISTICE
31002,ADRENALS,B,BALANDERS
31002,GUIDANCE,T,EDUCATING
30998,DEPUTIES/DEPUTISE,D,DEPUTISED
30998,ENLISTEE/SELENITE,X,EXTENSILE
30996,PENALISE,X,EXPANSILE
30968,RERATING,U,GARNITURE
30966,OBLIGATE,C,COGITABLE
30962,GAMESTER,E,METREAGES
30960,SCIAENID,T,ACTINIDES/ANDESITIC/INDICATES
30952,ROSETTED/TETRODES,C,DETECTORS
30950,SANATIVE,S,VANITASES
30936,FRAILEST,N,INFLATERS
30932,GEMINATE,Z,MAGNETIZE
30928,VAPORISE,R,VAPORISER
30924,HEARTIES,T,EARTHIEST/HEARTIEST/HESITATER
30920,ANTIQUES/QUANTISE/QUINATES,R,QUANTISER
30900,RESPITES/SPREITES,O,POSTERISE
30896,REROUTES,Q,REQUESTOR
30874,ESTERASE/TESSERAE,R,ARRESTEES
30866,PULSATED,N,UNSTAPLED
30862,DOPESTER/POSTERED/REPOSTED,R,PRESORTED
30860,ARTICLES/RECITALS,D,LACERTIDS
30846,RARITIES,F,RATIFIERS
30846,RARITIES,V,ARRIVISTE
30838,PERORATE,M,PERMEATOR
30838,REDCOATS,M,DEMOCRATS
30836,DEPUTIES/DEPUTISE,F,STUPEFIED
30834,ELAPSING/PLEASING,R,RELAPSING/SPANGLIER
30822,ROOTIEST/TORTOISE,Y,SITOOTERY
30806,DOOBRIES,T,BROODIEST/ROBOTISED
30800,SOLDERER,I,ORDERLIES
30790,LUSTRATE,D,LUSTRATED
30778,PLEATERS/PRELATES,R,PALTERERS/PLASTERER/REPLASTER
30770,LOOPIEST,G,GLOOPIEST
30768,IMPORTER/REIMPORT,A,IMPERATOR
30764,REGELATE/RELEGATE,D,REGELATED/RELEGATED
30754,FRIGATES,H,GEARSHIFT
30754,ACARINES/CANARIES,V,VARIANCES
30752,COUNTIES,J,JOUNCIEST
30750,INTERVAL,E,EVITERNAL
30740,RESPONSE,A,PRESEASON
30736,MARDIEST/READMITS,M,MIDSTREAM
30710,INGESTED,R,DESERTING
30698,INSOURCE,B,NEUROBICS
30684,INTONERS/NOINTERS,D,INDENTORS
30678,ANGRIEST/GANISTER/GANTRIES/INGRATES/RANGIEST/TASERING,T,RESTATING
30670,TAPERING,S,TRAPESING
30666,URETERAL,D,ADULTERER
30662,FISTULAE,D,FEUDALIST
30654,TEASELED,H,STEELHEAD
30650,PROSTATE,A,PASTORATE
30632,SEALCOAT,S,SEALCOATS
30632,NUCLEATE,S,NUCLEATES
30628,AESTIVAL/SALIVATE,R,VARIETALS
30622,POMANDER,S,POMANDERS
30614,DIGESTER,N,DESERTING
30614,EMIGRANT,A,MARGINATE
30610,ALTITUDE/LATITUDE,P,PLATITUDE
30610,BURNSIDE/SIDEBURN,A,URBANISED
30608,RETICLES/SCLERITE/TIERCELS,U,CRUELTIES/RETICULES
30606,MORALIST,S,MORALISTS
30604,ASSERTOR/ROASTERS,D,ROADSTERS
30588,HAIRNETS/INEARTHS/THERIANS,A,RHATANIES
30580,TANAGERS,M,MAGNETARS
30574,BESTRODE,U,OUTBREEDS
30574,RUDIMENT,E,UNMERITED
30568,REPLICON,A,PORCELAIN
30564,MAESTROS,F,FOREMASTS
30554,MELODIST,S,MELODISTS
30552,INTONATE,S,INTONATES
30550,CREOLISE,X,EXCELSIOR
30550,CREOLISE,Z,CREOLIZES
30544,RUNTIMES/TERMINUS,D,RUDIMENTS
30536,INSOURCE,E,CINEREOUS
30532,DECRETAL,O,RELOCATED
30528,MINERALS,F,INFLAMERS
30520,PIANOLAS,E,NEOPLASIA
30514,PERORATE,G,PORTERAGE/REPORTAGE
30512,RESOLING,C,RECLOSING
30506,GERANIAL/REGALIAN,G,LAAGERING
30504,NUCLEASE,T,NUCLEATES
30482,IMAGINER/MIGRAINE,S,IMAGINERS/MIGRAINES
30480,ESPARTOS/PROTASES/SEAPORTS,L,PETROSALS
30452,DILATION,P,PLATINOID
30434,PERENTIE,D,DITERPENE
30430,UNIPOLAR,G,PROGUANIL
30422,TOREUTIC,S,TOREUTICS
30420,ESPECIAL,R,PERICLASE/PRELACIES/REPLICASE
30416,APHELION,R,PARHELION
30410,MATRICES,A,MARCASITE
30402,RATIFIES,L,FRAILTIES
30382,REIGNITE,D,REIGNITED
30380,TROILISM,E,MELIORIST
30376,GRIMIEST,A,TRIGAMIES
30374,SPECIATE,K,PACKETISE
30374,STEROIDS,F,DISFOREST
30372,DERANGES/GRANDEES/GRENADES,T,ESTRANGED
30364,ULCERATE,S,CUARTELES/ULCERATES
30352,IDEATING,L,DETAILING
30336,CAROUSER,L,CARROUSEL
30322,ROWDIEST/WORDIEST,S,DROWSIEST
30318,RADIUSED,S,DISSUADER
30312,DRACONES,P,ENDOCARPS
30312,SPICATED,E,PEDICATES/SPECIATED
30310,DETERGES,I,GREEDIEST
30308,FILTERED,O,TREFOILED
30304,CONTUSED/UNCOSTED,I,EDUCTIONS/SEDUCTION/SUCTIONED
30298,RETICULA,T,TRICULATE
30296,ENTRAINS/TRANNIES,M,MANNERIST
30288,PEARLING,E,REPEALING
30286,ERECTION/NEOTERIC,J,REJECTION
30272,GRADATES,V,STRAVAGED
30270,PROMISED,E,REIMPOSED
30266,CARINATE/CRANIATE,N,INCARNATE
30266,ALTRUIST/ULTRAIST,O,TUTORIALS
30260,CITRATES/CRISTATE/SCATTIER,E,CATTERIES/CERATITES
30256,PERSONAS/RESPONSA,L,PERSONALS
30250,SOLDIERS,I,IDOLISERS
30246,GASTRULA,E,GASTRULAE
30244,AUCTIONS/CAUTIONS,P,ACUPOINTS
30230,UMPIRAGE,S,UMPIRAGES
30222,BEDRAILS,E,DESIRABLE
30220,TENSIONS,A,SENSATION
30214,CANTERED/CRENATED/DECANTER/RECANTED,S,DECANTERS
30206,CARELINE/RELIANCE,L,CLEANLIER
30204,SALUTERS,T,LUSTRATES
30196,LAMENTER,T,LETTERMAN
30196,INTRUDES,H,UNDERHITS
30192,DOOMIEST/MOODIEST/SODOMITE,S,SODOMITES
30192,ANGRIEST/GANISTER/GANTRIES/INGRATES/RANGIEST/TASERING,C,RECASTING
30186,EQUATORS/QUAESTOR,S,QUAESTORS
30180,ADAPTION,S,ADAPTIONS
30176,COPULATE,R,OUTPARCEL/PECULATOR
30144,SMEARIER,C,CAREERISM
30136,PROTEGES,E,PROTEGEES
30136,GRACIOUS,N,CAROUSING
30126,GLACIERS,E,SACRILEGE
30124,MACILENT,O,MELANOTIC
30118,ABLUTION/ABUTILON,S,ABLUTIONS/ABUTILONS/SUBLATION
30112,LATERITE/LITERATE,A,ALITERATE/RETALIATE
30108,SANGUINE,T,UNSEATING
30106,SOFTENER,U,FOURTEENS
30088,MURICATE,T,MICTURATE
30078,COURIERS,T,COURTIERS
30074,PORTIERE,F,PROFITEER
30064,DELATING,I,DETAILING
30056,EXPIATOR,N,EXTROPIAN
30050,ARGUMENT,E,AUGMENTER
30050,QUARTILE/REQUITAL,S,QUARTILES/REQUITALS
30044,CARELINE/RELIANCE,I,EIRENICAL
30044,AORISTIC,P,PSORIATIC
30042,PATRONNE,S,PATRONNES
30032,OBTURATE/TABOURET,S,OBTURATES/TABOURETS
30028,TOURNOIS,B,OBTRUSION
30016,TOREADOR,C,DECORATOR
30012,DENDRITE,A,DETRAINED
30008,MUTILATE/ULTIMATE,D,MUTILATED
30004,CANOPIES/CAPONISE,S,CAPONISES
30002,APTITUDE,L,PLATITUDE
29996,RADIANCE,O,ANDROECIA
29990,SOUPIEST,A,AUTOPSIES
29982,PATENTOR,O,PROTONATE
29976,NOTITIAS/OSTINATI,R,STRIATION
29972,RADIATED,N,ANDRADITE
29972,TRUANTED,E,UNTREATED
29970,STANDERS,I,TARDINESS
29968,MANICURE,D,MANICURED
29954,BANDIEST,A,ABSTAINED
29950,TRIAZOLE,T,TOTALIZER
29946,AMNESTIC/NEMATICS/SEMANTIC,R,MISCREANT
29908,RINGTAIL/TRAILING,E,RETAILING
29888,INSOURCE,S,INSOURCES
29876,PALTERED,S,PLASTERED
29874,DETRITAL,F,FILTRATED
29870,MAGISTER/MIGRATES/STERIGMA,S,MAGISTERS
29866,RECOILED,Z,CREOLIZED
29864,ETAGERES/STEERAGE,G,SEGREGATE
29856,INSERTED/NERDIEST/RESIDENT/SINTERED/TRENDIES,N,INDENTERS/INTENDERS
29856,CELOSIAS,M,CAMISOLES/COSEISMAL
29850,PROFITED,E,TORPEFIED
29846,TREATING,S,RESTATING
29844,SOUVENIR,L,REVULSION
29838,GELATINE/LEGATINE,Z,TEAZELING
29830,PARROTED/PREDATOR/PRORATED/TEARDROP,E,PERORATED
29822,NEGATION,T,NEGOTIANT
29822,BANISTER,I,BRAINIEST
29820,COULDEST,A,OSCULATED
29818,SLAVERED,I,VELARISED
29812,CAMPOREE,S,CAMPOREES
29808,AGRESTIC,K,GEARSTICK
29806,DUPERIES,C,PEDICURES
29804,STRUMOSE,I,MISROUTES
29802,RELISTED,C,DERELICTS
29800,CLOISTER/CORTILES/COSTLIER,S,CLOISTERS
29798,TAMENESS,I,AMNESTIES/MEATINESS
29796,BANDORES/BROADENS,L,BANDEROLS
29774,CREODONT,A,CARTOONED
29770,SHIRALEE,S,SHIRALEES
29758,SENECIOS,R,RECESSION
29736,OUTLIVES,N,INVOLUTES
29734,BAILOUTS,N,ABLUTIONS/ABUTILONS/SUBLATION
29734,DIALOGUE,S,DIALOGUES
29728,IRRIGATE,S,IRRIGATES
29714,CROTALES/SECTORAL,H,CHELATORS/CHLORATES
29706,FLUORIDE,S,FLUORIDES
29700,ANTEATER,L,ALTERNATE
29680,MATTERED,O,TREMATODE
29674,ODORISES,P,PROSODIES
29674,OBVIATES,L,BLOVIATES
29670,ATOMIZES/SOMATIZE,L,SOLMIZATE
29670,MISDATES,E,DEMITASSE
29652,VIOLATES,I,OVALITIES
29648,EASEMENT,S,EASEMENTS
29646,RETAILER,C,TREACLIER
29646,MENTORED,S,MONSTERED
29646,INDULGES,O,DELOUSING
29644,DUPERIES,R,PRUDERIES
29636,DEGREASE,N,RENEGADES
29634,ADHESION,S,ADHESIONS
29630,SPICULAE,T,SPICULATE
29628,DRAINERS/SERRANID,S,SERRANIDS
29628,INDENTOR,S,INDENTORS
29612,REPRISED/RESPIRED,A,DRAPERIES
29604,LABIATES/SATIABLE,P,BASIPETAL
29596,QUESTION,R,REQUINTOS
29586,LOATHERS/RATHOLES,C,CHELATORS/CHLORATES
29586,PLEADERS/RELAPSED,U,PLEASURED
29554,CILIATES/SILICATE,D,DEISTICAL
29550,RARITIES,U,RETIARIUS
29550,ETHERIAL,D,DEATHLIER
29548,GRIEVOUS,N,OVERUSING
29528,ASSIGNEE,W,SEESAWING
29524,LAPSTONE/POLENTAS,W,TOWPLANES
29522,CUSTOMER,I,COSTUMIER
29514,PONCIEST,E,POTENCIES
29510,SOLARIZE,M,MORALIZES
29504,BARONETS,T,BETATRONS
29484,NITRATES/STRAITEN/TARTINES,R,RESTRAINT
29482,TRIGONAL,H,RATHOLING
29472,PARTIERS,N,TERRAPINS/TRANSPIRE
29460,PEDESTAL,R,PLASTERED
29454,INTERVAL,S,INTERVALS
29446,REPEATED,S,DESPERATE
29440,CAPRIOLE,C,PRECOCIAL
29418,ARRESTEE,N,EASTERNER
29416,SUITABLE,J,JUBILATES
29408,LOOSENED,T,LODESTONE
29402,INSOURCE,R,RECURSION
29402,PEIGNOIR,S,PEIGNOIRS
29398,CROSTINI,E,CORNEITIS
29382,EDUCATES,B,ABDUCTEES
29378,DEPUTIES/DEPUTISE,Z,DEPUTIZES
29376,RAMPIONS,I,PROSIMIAN
29372,ARTINESS/RETSINAS/STAINERS,G,ASSERTING
29370,CLATTIER,O,TECTORIAL/TRICOLATE
29368,ACTIONED/CATENOID,C,ANECDOTIC
29364,RETILING/TINGLIER,A,RETAILING
29350,RESTAGES,N,ESTRANGES/GREATNESS/SERGEANTS
29344,ERRATICS,E,CAREERIST/TRACERIES
29340,LOFTIEST,A,FLOATIEST
29340,MALISONS,E,LOAMINESS/MELANOSIS/SEMOLINAS
29338,AILMENTS/MANLIEST,G,LIGAMENTS
29334,SAUNTERS,F,TRANSFUSE
29334,GUNMETAL,I,EMULATING/GLUTAMINE
29328,ENTROPIC/INCEPTOR,E,RECEPTION
29324,ESCALOPE/OPALESCE,D,OPALESCED
29322,PLANTERS/REPLANTS,I,INTERLAPS/STRAPLINE/TRAPLINES/TRIPLANES
29322,SPLINTER,A,INTERLAPS/STRAPLINE/TRAPLINES/TRIPLANES
29314,RETOOLED,B,BLOOTERED
29306,TOASTERS,A,AEROSTATS
29288,EROSIONS,P,POISONERS
29276,TALESMEN,R,LAMENTERS
29274,TAUNTERS,C,TRUNCATES
29274,LEGATEES,D,DELEGATES
29268,RATIFIES,G,GRATIFIES
29268,LITERALS/TALLIERS,U,TAILLEURS
29258,DIARISTS,E,SATIRISED
29234,AORISTIC,G,ORGIASTIC
29234,TENORINI,S,INSERTION
29232,CATERING/CREATING/REACTING,S,RECASTING
29218,REDCOATS,R,REDACTORS
29214,PENALISE,Z,PENALIZES
29212,SALTIEST,O,TOTALISES
29212,DISPROVE/PROVIDES,A,VAPORISED
29196,PECULIAR,S,PECULIARS
29186,LAUNDERS/LURDANES,S,LAUNDRESS
29182,SAPIENTS,R,PINASTERS
29178,ALARMIST,O,AMORALIST
29176,HASTENED/NETHEADS,O,HEADNOTES/HEADSTONE
29162,SEAMIEST/STEAMIES,T,ESTIMATES/STEAMIEST
29162,ENURESIS,G,SEIGNEURS
29156,DIGESTER,L,GLISTERED
29152,ERECTION/NEOTERIC,X,EXCRETION
29152,ARBALEST,O,ASTROLABE
29148,CORNIEST,D,CENTROIDS/DOCTRINES
29144,PORTENDS,I,DRIPSTONE
29134,LIVENERS,A,VERNALISE
29122,AMORTIZE/ATOMIZER,D,AMORTIZED
29118,SIDELOAD,S,SIDELOADS
29118,LEVANTER/RELEVANT,I,EVITERNAL
29114,MATRICES,N,MISCREANT
29112,ROUGHIES,T,RIGHTEOUS
29104,CANISTER/CARNIEST/SCANTIER,G,RECASTING
29102,EMOTIONS/MOONIEST,N,NOONTIMES
29102,ASSERTED/DEARESTS,P,PEDERASTS
29098,STRAITER/TARRIEST,U,TRAITEURS
29096,MOISTENS,E,MONETISES/SEMITONES
29092,CANTORIS/CORTINAS/OCTRAINS,A,RAINCOATS
29088,PECTORAL,U,OUTPARCEL/PECULATOR
29076,SIDELONG,R,SOLDERING
29058,NOTABLES,C,CONSTABLE
29044,REMAILER,S,REMAILERS
29038,AIRINESS,N,RAININESS/SIRENIANS
29038,GAROTTES,C,COTTAGERS
29034,ARGONAUT,S,ANGOSTURA/ARGONAUTS
29024,OPERCULA,T,OUTPARCEL/PECULATOR
29024,SOLARIZE,P,POLARIZES
29020,ETIOLATE,S,ETIOLATES
29018,GELCOATS,A,GALACTOSE
29014,GLASSINE,O,GASOLINES
29012,EVERSION,S,EVERSIONS
29006,CLERGIES,A,SACRILEGE
29000,NOVELIST,U,INVOLUTES
28992,EMANATES/MANATEES,B,ABASEMENT
28988,CAROTIDS,T,DICTATORS
28986,COGITATE,D,COGITATED
28984,TINSTONE/TONTINES,A,INTONATES
28978,OUTDANCE/UNCOATED,H,HEADCOUNT
28952,CABRIOLE,S,CABRIOLES
28942,RAVELINS,E,VERNALISE
28936,PANTILES/PLAINEST,L,PANELLIST
28932,ALPINIST/PINTAILS/TAILSPIN,E,PLATINISE/SPINETAIL
28924,AGENTIVE/NEGATIVE,S,NEGATIVES
28920,DOGSTAIL,S,DOGSTAILS
28918,BASTIONS,E,BOTANISES
28912,ACTINIDE/CTENIDIA/INDICATE,S,ACTINIDES/ANDESITIC/INDICATES
28908,DRAINAGE/GARDENIA,R,ARRAIGNED
28904,CONSIDER,P,CONSPIRED
28894,PERORATE,C,PROCREATE
28888,HOTLINES/NEOLITHS,U,UNHOLIEST
28880,COPULATE,S,COPULATES
28878,DEPURATE,Q,PARQUETED
28846,ROUSABLE,A,AROUSABLE
28842,FLUORINE,C,FLOUNCIER
28818,UNDERLIE,F,UNDERLIFE
28800,UNCREASE,S,UNCREASES
28794,UNSPOILT,A,PULSATION
28772,NOVELISE,D,NOVELISED
28768,ARSONIST,S,ARSONISTS
28766,COURTIER,S,COURTIERS
28756,STURGEON,S,STURGEONS
28754,STEROIDS,W,DROWSIEST
28754,ARTICLES/RECITALS,P,PARTICLES/SPARTICLE
28752,ORIGINAL,S,ORIGINALS/SAILORING
28738,AUGMENTS/MUTAGENS,R,ARGUMENTS
28738,UNCRATED/UNDERACT/UNTRACED,E,UNCREATED
28726,MAGNETAR,I,MARGINATE
28724,ENFILADE,S,ENFILADES
28716,SLEETING/STEELING,R,STREELING
28714,ESTIMATE/MEATIEST/TEATIMES,S,ESTIMATES/STEAMIEST
28708,ROUSTING,O,TRIGONOUS
28698,VELARISE,D,VELARISED
28694,MONDAINE,T,NOMINATED
28692,SPICATED,U,CUSPIDATE
28686,CURATION,F,FURCATION
28684,CANALISE,R,ARSENICAL
28674,PERGANAS,O,PARSONAGE
28674,MORDENTS,I,MODERNIST
28654,SEAPLANE,D,ESPLANADE
28652,MATELOTS,E,MATELOTES
28648,MEGAPODE,S,MEGAPODES
28644,ATLANTES,I,TANTALISE
28642,SOCIABLE,N,BALCONIES
28638,ENTISOLS,O,OILSTONES
28638,BRINIEST,A,BRAINIEST
28638,BACONERS,I,CARBONISE
28636,ASSIGNER/REASSIGN,T,ASSERTING
28620,ALGINATE,N,GALANTINE
28620,IGNORERS,E,ERIGERONS
28616,METAFILE,S,METAFILES
28608,SERENADE,D,DEADENERS/SERENADED
28606,LACERATE,S,LACERATES
28606,ENTICERS/SCIENTER/SECRETIN,U,CEINTURES/CENTURIES/ENURETICS
28602,TRENDOID,U,OUTRIDDEN
28600,MASTERED/STREAMED,P,STAMPEDER
28588,OVERLIES/RELIEVOS,D,EVILDOERS
28584,SALUTERS,B,BALUSTERS
28574,AERONAUT,M,NEUROMATA
28572,ANGRIEST/GANISTER/GANTRIES/INGRATES/RANGIEST/TASERING,S,ASSERTING
28564,DREAMIER,N,REMAINDER
28554,WOMANISE,S,WOMANISES
28554,JOINTERS,U,JOINTURES
28552,LUNACIES,V,VULCANISE
28548,INLANDER,U,UNDERLAIN
28546,CORSETED/ESCORTED,O,CREOSOTED/SCOOTERED
28540,IGNORATI/RIGATONI,M,MIGRATION
28538,RERATING,S,ARRESTING/RERATINGS
28534,ANODIZER,G,ORGANIZED
28534,MENSURAL/NUMERALS,T,MENSTRUAL
28512,AGRESTIC,G,CRAGGIEST
28502,APOSTATE,S,APOSTATES
28498,DAMPENER,O,PROMENADE
28494,SALIENCE,V,VALENCIES
28478,REALISES,R,REALISERS
28474,SEIGNIOR,S,SEIGNIORS/SIGNORIES
28474,OUTFIELD,S,OUTFIELDS
28472,PRALINES,H,PLANISHER
28472,PRALINES,K,SPARKLINE
28470,PATIENCE,T,PECTINATE
28464,VIRULENT,A,AVIRULENT
28452,LOATHERS/RATHOLES,P,PLETHORAS
28446,OPERATOR,S,OPERATORS
28436,HANDIEST,R,TARNISHED
28430,ROTATIVE,L,LEVITATOR
28428,LORILETS/ROLLIEST/TROLLIES,D,LORDLIEST
28414,DEALIGNS/DEALINGS,L,SIGNALLED
28414,REALLOTS,F,FELLATORS/FORESTALL
28412,ENVISAGE,T,NEGATIVES
28412,REQUINTO,S,REQUINTOS
28410,ANGRIEST/GANISTER/GANTRIES/INGRATES/RANGIEST/TASERING,R,ARRESTING/RERATINGS
28410,FORTUNES,E,FOURTEENS
28406,IDEATION/IODINATE/TAENIOID,M,MEDIATION
28398,UTILISER,B,TILBURIES
28390,AIRINESS,H,HAIRINESS
28366,ORALISTS/SLIOTARS,M,MORALISTS
28356,INVOLUTE,D,INVOLUTED
28356,HOARSENS/SENHORAS,I,HOARINESS
28354,SALINISE,T,ALIENISTS
28344,RELISTED,B,BLISTERED
28342,MADRONES/RANSOMED,H,HANDSOMER
28342,MODALIST,N,DALTONISM
28338,MORALIST,F,FORMALIST
28338,ADHESION,F,FASHIONED
28334,DONATIVE,N,INNOVATED
28326,LEOPARDS/PRELOADS,R,PREDORSAL
28324,RENEGADE,S,RENEGADES
28322,HIDEOUTS,G,DOUGHIEST
28322,RATIFIED,L,AIRLIFTED
28316,AIRHEADS,L,HEADRAILS/RAILHEADS
28312,ALERTING/ALTERING/INTEGRAL/RELATING/TANGLIER/TRIANGLE,P,PALTERING
28310,SURGEONS,I,SOIGNEURS
28306,PREDIALS,S,DISPERSAL
28304,ROOTLING,E,RETOOLING
28282,ARSONIST,B,SORBITANS
28270,FATIGUES,M,FUMIGATES
28264,BASELINE,U,BANLIEUES
28264,HERNIATE,B,HIBERNATE/INBREATHE
28246,IDEATING,M,MEDIATING
28242,IMAGINES,R,IMAGINERS/MIGRAINES
28238,LEGUAANS,T,ANGULATES
28236,EVILDOER,S,EVILDOERS
28226,INDENTER/INTENDER/INTERNED,O,INTERNODE
28224,INLANDER,S,INLANDERS
28222,ROGATION,N,RATOONING
28222,STRIATED/TARDIEST,W,TAWDRIEST
28214,LAUNDERS/LURDANES,N,UNSNARLED
28214,WATERLOG,S,WATERLOGS
28196,ELUSIONS,D,DELUSIONS
28194,SABOTAGE,D,SABOTAGED
28180,INDUCTEE,S,INDUCTEES
28178,UNSALTED,P,UNSTAPLED
28172,SPICULAE,R,PECULIARS
28162,DESTAINS/SANDIEST,I,SANITISED/SATINISED
28154,REALISES,W,WEARILESS
28118,HELOTAGE,S,HELOTAGES
28110,VARICOSE,L,VOCALISER
28106,STEROIDS,S,DROSSIEST
28102,SPEARGUN,S,SPEARGUNS
28102,ACIDNESS,O,DIOCESANS
28098,DRAINAGE/GARDENIA,B,BARGAINED/GABARDINE
28082,RESILING,A,REALISING
28078,MINARETS/RAIMENTS/TIERSMAN,H,MISHANTER
28076,AGISTERS,S,GRASSIEST
28074,UTILISER,S,UTILISERS
28072,INDORSES,I,IRONSIDES/RESINOIDS
28070,SANGEETS,R,ESTRANGES/GREATNESS/SERGEANTS
28060,CANOPIES/CAPONISE,Z,CAPONIZES
28054,BASINETS/BASSINET,O,BOTANISES
28050,ORGASTIC,I,ORGIASTIC
28042,DISPUTER/STUPIDER,N,UNDERTIPS
28040,IONISERS/IRONISES,D,IRONSIDES/RESINOIDS
28032,DOOMSTER,E,ODOMETERS
28026,REPOSING/SPONGIER,I,PEIGNOIRS
28020,RAINCOAT,L,CANTORIAL/CARTOLINA
28018,CILANTRO/CONTRAIL,S,CONTRAILS/TRICLOSAN
28002,PARADISE,P,APPRAISED/DISAPPEAR
28002,URTICATE,D,URTICATED
28000,CONDUITS/DISCOUNT/NOCTUIDS,E,EDUCTIONS/SEDUCTION/SUCTIONED
27982,PREDIALS,C,DISPLACER
27966,RIDEABLE,N,BREADLINE
27962,SOLIDEST,M,MELODISTS
27958,TANGIEST,R,RESTATING
27956,GUERDONS,E,UNDERGOES
27950,STURDIER,P,DISRUPTER
27946,POTENCES,I,POTENCIES
27944,UNCOILED,T,DULCITONE
27940,DANGLIER/DRAGLINE,I,DERAILING
27932,VINTAGES,E,NEGATIVES
27930,BEAMIEST,L,ESTIMABLE
27928,LAMENTER,M,ENTRAMMEL
27928,LORETTES,U,ROULETTES
27922,APOSTLES,N,LAPSTONES
27912,INSERTED/NERDIEST/RESIDENT/SINTERED/TRENDIES,D,DENDRITES
27906,DISTRAIN,G,DISRATING
27902,INDENTER/INTENDER/INTERNED,A,ENTRAINED
27896,PROSTATE,N,PATENTORS
27884,BARONETS,V,BEVATRONS/OBSERVANT
27882,ANIMATOR,O,INAMORATO
27878,SEALCOAT,L,ALLOCATES
27878,FALTERED/REFLATED,O,REFLOATED
27868,RETICULA,V,LUCRATIVE
27868,EASTINGS/GENISTAS/GIANTESS/SEATINGS,R,ASSERTING
27864,NITRATES/STRAITEN/TARTINES,S,RATTINESS/RESISTANT/STRAITENS/TARTINESS
27864,DECREPIT/DEPICTER,A,PREDICATE
27864,SPRINTED,O,DRIPSTONE
27862,DUALISES,V,DISVALUES
27862,PARENTED,L,REPLANTED
27854,UNSALTED,S,ADULTNESS/DAUNTLESS
